Date,ECOPETROL.CL,GEB.CL,PFCIBEST.CL,CIBEST.CL,GOOGL,AAPL,BVC.CL,NKE,IVV
2018-01-18,958.24169921875,1083.3714599609375,17483.931640625,18542.458984375,160210.8029937744,119173.19485473633,6642.98095703125,163480.55026245117,698834.6702270508
2018-01-19,976.06005859375,1099.3426513671875,17495.15234375,18329.59375,161216.08348464966,118599.70392608643,6768.794921875,171325.3569831848,701643.9060516357
2018-01-22,1025.55615234375,1091.3570556640625,17259.490234375,18104.908203125,164936.48300258256,118208.23330974486,6819.119140625,170067.83729683328,710687.9869126491
2018-01-23,1071.0924072265625,1086.0333251953125,17338.044921875,18317.76953125,166463.63485717773,118111.18479919434,6819.119140625,171809.06023406982,711589.9155578613
2018-01-24,1108.70947265625,1091.3570556640625,17786.92578125,18506.9765625,163275.3239593506,114478.66771316528,6768.794921875,171388.07815933228,700500.2048950195
2018-01-25,1086.9310302734375,1094.0189208984375,18089.916015625,18826.265625,163498.11377334595,111555.11661148071,6718.46875,169321.44287109375,695285.7075042725
2018-01-26,1092.8704833984375,1096.680908203125,18336.8046875,19145.5546875,165661.141620636,112778.12803268433,6718.46875,171610.83449554443,709403.4804229736
2018-01-29,1098.8101806640625,1096.680908203125,18258.25390625,19133.73046875,166804.9008178711,111307.5566482544,6743.6318359375,171783.72465133667,710221.0542297363
2018-01-30,1069.1124267578125,1091.3570556640625,18280.69140625,19157.3828125,166283.15869140625,111158.85974121094,6793.95751953125,171933.0616455078,705764.4809570312
2018-01-31,1053.27392578125,1080.709716796875,18213.36328125,19228.333984375,165795.6102142334,110682.33010864258,6743.6318359375,172982.36834716797,702043.7073364258
2018-02-01,1096.8302001953125,1078.0479736328125,18325.58203125,19145.5546875,163714.99829864502,109580.2357635498,6743.6318359375,169474.7135925293,692724.329284668
2018-02-02,1055.253662109375,1088.6951904296875,18000.146484375,18980.0,157568.149684906,106513.85550689697,6668.14404296875,171109.65031814575,688354.8323059082
2018-02-05,983.9794921875,1078.0479736328125,17461.486328125,18353.244140625,149622.74963378906,103889.26361083984,6668.14404296875,163963.59909057617,660113.3996582031
2018-02-06,989.9190063476562,1078.0479736328125,17551.263671875,18388.720703125,152135.23133468628,107811.74562835693,6668.14404296875,165433.8645172119,670433.3725891113
2018-02-07,962.2012329101562,1075.385986328125,17708.37109375,18743.48828125,149006.08321380615,106175.10207366943,6668.14404296875,167533.0760307312,670545.4788208008
2018-02-08,924.5844116210938,1086.0333251953125,17506.375,18459.677734375,144070.67306900024,104559.1637878418,6743.6318359375,161534.6844406128,653912.6230316162
2018-02-09,968.1408081054688,1075.385986328125,17540.041015625,18388.720703125,150663.74673413578,106602.37797417678,6743.6318359375,170512.17395523656,668909.7252931334
2018-02-12,958.24169921875,1078.0479736328125,17685.9296875,18731.6640625,151187.11153411865,110406.60227584839,6668.14404296875,171029.51932525635,674821.3613433838
2018-02-13,944.3826293945312,1080.709716796875,17719.591796875,18696.1875,151806.43826293945,112014.06985473633,6668.14404296875,171512.2380065918,679835.1470947266
2018-02-14,989.9190063476562,1078.0479736328125,17988.919921875,19003.646484375,152564.2328338623,112665.10180664062,6642.98095703125,174760.44612121582,680653.1239013672
2018-02-15,985.9593505859375,1080.709716796875,17854.259765625,18861.74609375,154460.4801864624,115879.79890441895,6642.98095703125,174751.86668395996,685733.3357543945
2018-02-16,983.9794921875,1078.0479736328125,17988.919921875,18956.34765625,153959.87379455566,114695.23752593994,6592.65576171875,173552.694480896,681101.1495361328
2018-02-20,983.9794921875,1091.3570556640625,18089.916015625,18980.0,156465.00899505615,115317.82781982422,6592.65576171875,173007.2246131897,682913.1748352051
2018-02-21,980.019775390625,1091.3570556640625,18168.474609375,19192.861328125,158844.40795898438,115477.0106048584,6592.65576171875,172901.40870666504,683431.3104858398
2018-02-22,1015.6569213867188,1088.6951904296875,18325.58203125,19157.3828125,157304.59517669678,115713.5235748291,6492.00341796875,172024.21533966064,680077.7065429688
2018-02-23,1039.414794921875,1086.0333251953125,18157.255859375,19157.3828125,158931.61596679688,117025.66299819946,6492.00341796875,173624.7502784729,686829.350189209
2018-02-26,1051.2940673828125,1083.3714599609375,17831.8125,18778.9609375,161017.40515899658,119255.50115966797,6290.70068359375,177295.3139076233,694381.7291870117
2018-02-27,1041.394775390625,1080.709716796875,17618.595703125,18625.23046875,158438.55484771729,119706.43600845337,6315.86474609375,174391.4856147766,690581.2068786621
2018-02-28,993.8787231445312,1080.709716796875,16934.05078125,17832.921875,156840.2579498291,119776.04724884033,6315.86474609375,172188.61587524414,684171.1891937256
2018-03-01,981.99951171875,1075.385986328125,16833.05078125,18128.55859375,152965.2048149109,118253.06016921997,6240.37646484375,171197.308303833,678359.059463501
2018-03-06,991.8988647460938,1080.709716796875,17416.59765625,18400.544921875,155756.0449333191,118303.41106796265,6064.236328125,167393.32989120483,685318.7138214111
2018-03-07,970.1204833984375,1080.709716796875,17562.486328125,18873.568359375,158475.4210205078,117739.2866973877,5988.74853515625,165398.10372924805,688190.7281494141
2018-03-08,980.019775390625,1080.709716796875,17562.486328125,18980.0,161017.5585746765,119397.86911010742,5938.4228515625,168347.99480438232,693567.1653747559
2018-03-09,991.8988647460938,1080.709716796875,17719.591796875,19275.642578125,164927.19652175903,121026.80711746216,5837.77099609375,170828.59771728516,702893.7561035156
2018-03-12,981.99951171875,1080.709716796875,17562.486328125,19275.642578125,164667.4588623047,121471.79992675781,5812.6083984375,171146.826171875,698150.7221679688
2018-03-14,991.8988647460938,1078.0479736328125,17169.712890625,18648.8828125,161919.01024627686,119027.96090698242,5762.283203125,169201.5810394287,688610.3206787109
2018-03-15,1003.77783203125,1075.385986328125,17147.2734375,18719.83203125,162275.5193939209,119251.89349365234,5737.11962890625,169806.62329101562,688374.4125366211
2018-03-16,1003.77783203125,1075.385986328125,17147.2734375,19039.12890625,160554.7452392578,119249.18550872803,5737.11962890625,169171.6817779541,691418.2550048828
2018-03-20,1057.2335205078125,1070.0623779296875,17338.044921875,18719.83203125,155795.28495025635,117921.69261169434,5611.3056640625,172237.09423065186,686452.1760559082
2018-03-21,1088.9110107421875,1078.0479736328125,17136.05078125,18731.6640625,154779.8536491394,114687.424243927,5611.3056640625,170241.38885879517,681853.9400024414
2018-03-22,1037.43505859375,1072.7242431640625,16934.05078125,18566.1015625,149313.72453689575,113304.71420288086,5737.11962890625,165636.95417404175,666073.4484558105
2018-03-23,1037.43505859375,1072.7242431640625,17078.3515625,18121.99609375,144676.99356079102,110022.79405212402,5737.11962890625,165188.7781677246,648045.9918823242
2018-03-26,1098.8101806640625,1078.0479736328125,17202.845703125,18181.609375,146362.9119873047,113542.67883300781,5762.283203125,165945.59783935547,656087.4755859375
2018-03-27,1047.3343505859375,1075.385986328125,16851.99609375,17704.71875,138967.1341896057,109959.62699890137,5762.283203125,165613.86234664917,640674.0240325928
2018-03-28,1047.3343505859375,1075.385986328125,16851.99609375,18014.693359375,139123.01992797852,109057.29438781738,5762.283203125,164257.6388130188,640801.1815490723
2018-04-02,1065.15283203125,1075.385986328125,17067.037109375,18348.5234375,140411.75838546827,109388.9819149226,5762.283203125,161240.1868837215,636065.1497558504
2018-04-03,1080.99169921875,1075.385986328125,17712.134765625,18956.556640625,140202.9160039751,109691.56202478055,5762.283203125,166483.89244198147,639555.3482399955
2018-04-04,1084.9510498046875,1075.385986328125,18051.67578125,19218.853515625,141721.0037951013,111789.04887619894,5762.283203125,170777.07368206326,646984.140723154
2018-04-05,1084.9510498046875,1075.385986328125,18447.783203125,19648.05859375,142974.8666381836,113237.9216003418,5812.6083984375,174736.9340209961,655389.1534423828
2018-04-06,1084.9510498046875,1075.385986328125,18447.783203125,19719.595703125,139632.97854614258,110183.38848876953,5812.6083984375,169371.52113342285,639990.0880737305
2018-04-09,1086.9310302734375,1078.0479736328125,18730.72265625,19946.12109375,141237.24752807617,111435.82354736328,6013.91015625,168685.5096130371,643677.0764160156
2018-04-10,1104.7496337890625,1080.709716796875,19307.93359375,20327.63671875,140898.16268797964,111467.08177454304,5762.283203125,165172.58496982045,642237.6003886387
2018-04-11,1179.9833984375,1086.0333251953125,19409.791015625,20148.796875,140807.04067230225,112111.58248901367,5686.7939453125,166484.47700500488,645460.2975463867
2018-04-12,1170.084228515625,1083.3714599609375,19240.02734375,20327.63671875,139812.15364837646,111091.47946929932,5711.95751953125,165656.7727432251,638758.0360107422
2018-04-13,1187.97412109375,1083.3714599609375,19240.02734375,20101.111328125,139027.14999389648,110975.71868133545,5711.95751953125,163659.95230865479,633990.5798950195
2018-04-16,1109.5799560546875,1086.0333251953125,18900.498046875,20005.73046875,140480.85731506348,111750.52519226074,5762.283203125,163318.23376464844,639734.9184570312
2018-04-17,1153.802490234375,1086.0333251953125,19285.298828125,20566.078125,145910.82837677002,114041.72915649414,5686.7939453125,165506.98984527588,650877.2151184082
2018-04-18,1179.933837890625,1086.0333251953125,19206.07421875,20685.302734375,145320.8246231079,113744.05136108398,5711.95751953125,162235.857963562,650925.3936767578
2018-04-19,1218.1258544921875,1086.0333251953125,19409.791015625,20804.52734375,146194.29670715332,109749.93404388428,5661.630859375,159960.93132019043,642895.8204345703
2018-04-20,1218.1258544921875,1086.0333251953125,19409.791015625,20387.24609375,146115.8705329895,106381.2066078186,5661.630859375,162560.61307907104,644313.3081817627
2018-04-23,1240.237060546875,1091.3570556640625,19466.37890625,20434.93359375,142785.56767269224,103994.31017356925,5661.630859375,161279.9073204808,631686.1578198746
2018-04-24,1230.1864013671875,1096.680908203125,18900.498046875,20196.490234375,142705.97760772705,107617.89532470703,5661.630859375,169483.2361907959,654157.3155212402
2018-04-25,1224.1561279296875,1096.680908203125,18708.09375,19767.28125,141131.47425079346,106857.71266174316,5661.630859375,166805.37451934814,648012.2159729004
2018-04-26,1210.0855712890625,1094.0189208984375,18764.6875,19969.96484375,145538.67988967896,108424.75127792358,5661.630859375,172155.30168533325,661972.6073303223
2018-04-27,1210.0855712890625,1094.0189208984375,18764.6875,20268.021484375,144037.6845703125,107284.58984375,5661.630859375,176162.9912109375,663271.8984375
2018-04-30,1246.267333984375,1096.680908203125,18843.90234375,19791.130859375,141533.29080963135,108684.78330230713,5661.630859375,172338.7766418457,654859.5433044434
2018-05-02,1248.2774658203125,1096.680908203125,18934.447265625,20089.189453125,142622.13898849487,116164.32490539551,5661.630859375,172072.6290397644,651796.9411468506
2018-05-03,1244.2572021484375,1091.3570556640625,19240.02734375,19981.88671875,144081.93199539185,117537.3436126709,5661.630859375,170328.89949417114,656891.7001342773
2018-05-04,1244.2572021484375,1091.3570556640625,19240.02734375,20005.73046875,148904.6463317871,123270.57392120361,5661.630859375,174976.52600479126,671499.7136535645
2018-05-07,1218.1258544921875,1096.680908203125,19160.80078125,20065.34375,147891.38581316918,122332.81972903758,5661.630859375,175537.23479417153,664000.8947787061
2018-05-08,1240.237060546875,1094.0189208984375,19421.107421875,20339.552734375,147722.69819641113,122881.50304412842,5636.4677734375,173254.03955841064,663516.6479187012
2018-05-09,1270.388671875,1094.0189208984375,19364.51953125,20363.400390625,155037.38416671753,126253.33772277832,5666.66455078125,175446.6693763733,683911.0489196777
2018-05-10,1246.267333984375,1096.680908203125,19138.166015625,20446.859375,156542.41836262215,127370.1093036132,5616.337890625,174425.43343872763,686395.3049902581
2018-05-11,1246.267333984375,1096.680908203125,19138.166015625,20184.564453125,154465.42065811157,125439.36274337769,5616.337890625,173732.0316696167,679983.4482879639
2018-05-15,1322.6513671875,1099.3426513671875,19443.7421875,20268.021484375,152550.41164510883,124561.45596871618,5616.337890625,177234.21653488185,678880.2387816273
2018-05-16,1288.479736328125,1096.680908203125,18957.083984375,19934.1953125,154990.5810585022,127826.89751815796,5636.4677734375,184969.46333312988,693499.5440368652
2018-05-17,1274.408935546875,1096.680908203125,18674.140625,19504.98828125,153770.96514409594,126348.89619270153,5656.59912109375,182962.70906382333,689289.7621694282
2018-05-18,1274.408935546875,1096.680908203125,18674.140625,19373.841796875,153232.3489981005,126811.2407573266,5656.59912109375,185289.70510941,692638.2992561907
2018-05-21,1256.31787109375,1094.0189208984375,18459.103515625,19338.072265625,153758.86920120008,126449.75993678905,5566.01318359375,183615.97875553742,690825.4411158822
2018-05-22,1250.2877197265625,1091.3570556640625,18628.869140625,19373.841796875,153362.0439300537,126825.36404418945,5485.4921875,184442.80908203125,692749.6979370117
2018-05-23,1216.11572265625,1091.3570556640625,18481.7421875,19433.458984375,153410.79035676084,126426.93691493478,5455.296875,182768.8176085241,688123.5205141827
2018-05-24,1236.216796875,1091.3570556640625,18345.92578125,19266.546875,154277.4822555324,127059.12458792236,5455.296875,186052.9809227679,691078.869916793
2018-05-25,1236.216796875,1091.3570556640625,18345.92578125,19958.044921875,153874.71427551098,127177.52569955401,5455.296875,185982.0172704421,688211.897244364
2018-05-29,1218.1258544921875,1096.680908203125,19058.94140625,20041.494140625,152223.5263824463,127238.24143981934,5485.4921875,183306.51216888428,683339.151763916
2018-05-30,1254.3077392578125,1107.3282470703125,18900.498046875,19719.595703125,155166.193359375,128292.72775268555,5555.94775390625,188641.2451171875,699697.7874755859
2018-05-31,1242.2469482421875,1102.00439453125,18957.083984375,19743.443359375,156937.9333305359,126672.86877822876,5535.8173828125,185774.75939941406,688597.0610961914
2018-06-01,1242.2469482421875,1102.00439453125,18957.083984375,20101.111328125,162606.82454681396,129495.20629119873,5535.8173828125,189571.97804260254,698568.320022583
2018-06-05,1238.226806640625,1104.666259765625,19183.4375,20089.189453125,163189.54399108887,130218.50471878052,5656.59912109375,190929.5132446289,695153.1377105713
2018-06-06,1212.095703125,1107.3282470703125,19024.9921875,20136.873046875,162328.11978912354,130441.30223846436,5616.337890625,192397.2521057129,699898.4272155762
2018-06-07,1230.1864013671875,1109.989990234375,18730.72265625,19719.595703125,159148.3441772461,128952.07361984253,5676.72900390625,190737.43405151367,693320.9219055176
2018-06-08,1230.1864013671875,1109.989990234375,18730.72265625,19755.361328125,159919.5470123291,128591.9254989624,5676.72900390625,192310.55795288086,699680.876449585
2018-06-12,1208.0750732421875,1109.989990234375,19115.52734375,20029.572265625,162737.06473020837,129483.88169741444,5686.7939453125,191487.97473357245,704540.9938101694
2018-06-13,1210.0855712890625,1112.65185546875,19341.87890625,19993.806640625,162340.35885620117,128550.24236679077,5686.7939453125,191217.87911987305,702820.1738586426
2018-06-14,1208.0750732421875,1112.65185546875,19104.212890625,20148.796875,164420.7801208496,128482.73622894287,5686.7939453125,192538.03845214844,704064.8286743164
2018-06-15,1208.0750732421875,1112.65185546875,19104.212890625,19683.830078125,164531.70112609863,127340.85484313965,5686.7939453125,195749.9740447998,704045.5367431641
2018-06-18,1200.0350341796875,1115.3135986328125,19613.5078125,20327.63671875,169801.42266464233,128652.02253723145,5656.59912109375,197270.1897125244,710122.7299804688
2018-06-19,1167.873046875,1115.3135986328125,19409.791015625,20268.021484375,170853.44441223145,127885.53173828125,5656.59912109375,195757.10469055176,714844.5465240479
2018-06-20,1155.8123779296875,1112.65185546875,19353.203125,20041.494140625,171515.8307685852,128355.5219116211,5656.59912109375,196834.9563446045,715842.1817626953
2018-06-21,1143.7518310546875,1112.65185546875,19522.96875,20303.787109375,169164.67976379395,127464.99059295654,5686.7939453125,194513.50590515137,709921.0916595459
2018-06-22,1143.7518310546875,1144.1290283203125,19522.96875,19969.96484375,171114.46851730347,128575.23795700073,5686.7939453125,195423.4188232422,719672.0630493164
2018-06-25,1133.7012939453125,1114.0203857421875,19240.02734375,19981.88671875,164632.41842651367,125075.03294372559,5805.16162109375,190134.87617492676,700956.5283813477
2018-06-26,1159.832763671875,1119.49462890625,19659.09375,20303.25390625,163726.15951538086,126670.17387390137,5805.16162109375,190752.20287322998,702870.2122497559
2018-06-27,1194.004638671875,1111.2833251953125,19659.09375,20303.25390625,162290.37338256836,127135.5818939209,5805.16162109375,188536.48681640625,700416.1065673828
2018-06-28,1200.0350341796875,1108.5462646484375,20069.60546875,20759.7734375,164502.39013671875,128672.5791015625,5805.16162109375,190366.5078125,708175.705078125
2018-06-29,1200.0350341796875,1108.5462646484375,20069.60546875,21216.294921875,164882.2278327942,128423.84452056885,5805.16162109375,211589.817363739,708892.6882324219
2018-07-03,1177.9237060546875,1116.757568359375,20514.326171875,21276.36328125,162139.11770629883,126926.55867767334,5805.16162109375,201494.82893371582,704334.7564697266
2018-07-05,1163.85302734375,1108.5462646484375,20480.12109375,21504.62890625,164402.1819718862,126890.81986978278,5815.4541015625,200537.29221980087,704508.6430069618
2018-07-06,1163.85302734375,1108.5462646484375,20480.12109375,21312.408203125,164738.94409179688,127374.2466430664,5815.4541015625,198367.59747314453,702950.3348999023
2018-07-09,1206.0650634765625,1111.2833251953125,20252.0625,21024.080078125,163382.03357696533,126740.51524162292,5815.4541015625,196713.8136291504,696344.291305542
2018-07-10,1214.10595703125,1108.5462646484375,20343.279296875,21024.080078125,166864.0948791504,129300.93992614746,5846.33251953125,201684.38344573975,713863.2830200195
2018-07-11,1187.97412109375,1111.2833251953125,20286.265625,21024.080078125,166726.5334701538,127047.66456604004,5846.33251953125,200231.39457702637,705355.6205749512
2018-07-12,1183.953857421875,1111.2833251953125,20183.640625,20783.80078125,170967.7603149414,129177.70984649658,5846.33251953125,200257.2979736328,711428.8832092285
2018-07-13,1183.953857421875,1111.2833251953125,20183.640625,20843.869140625,171656.41005706787,129560.9119720459,5846.33251953125,200562.2759399414,713154.9721984863
2018-07-16,1181.94384765625,1111.2833251953125,20103.814453125,21024.080078125,169579.69994354248,128556.8289718628,6021.31103515625,200399.3918609619,708933.1012878418
2018-07-17,1189.9842529296875,1108.5462646484375,19887.158203125,20855.888671875,172890.64123535156,129642.1729888916,6031.60498046875,200795.51216125488,715790.8024291992
2018-07-18,1191.99462890625,1114.0203857421875,19841.54296875,20831.857421875,172565.69207763672,128706.84394836426,6052.1904296875,198169.35884857178,716113.712097168
2018-07-19,1191.99462890625,1114.0203857421875,19841.54296875,20687.693359375,170363.0177307129,129526.48344039917,6052.1904296875,198823.20098876953,712160.0218963623
2018-07-23,1194.004638671875,1105.8089599609375,19773.123046875,20759.7734375,169327.28788518347,127294.56924799271,6052.1904296875,194757.177958142,701421.4305618927
2018-07-24,1191.99462890625,1111.2833251953125,19716.10546875,20747.765625,180811.55779266357,131783.11853027344,6124.240234375,197402.0174560547,724527.5932617188
2018-07-25,1206.0650634765625,1103.0718994140625,19214.37109375,20183.11328125,183134.0577045735,132856.016945472,6134.53271484375,201404.63590739854,730314.3202690296
2018-07-26,1208.0750732421875,1103.0718994140625,19396.818359375,20423.388671875,183702.98540887423,131863.46296991687,6134.53271484375,203100.77118096314,724619.5374060385
2018-07-27,1208.0750732421875,1103.0718994140625,19396.818359375,20687.693359375,179098.7951742299,129710.94546259381,6134.53271484375,199888.58510736376,720194.5598753169
2018-07-30,1238.226806640625,1094.8604736328125,19351.205078125,20555.544921875,175344.43225152977,128626.237239426,6155.1171875,196922.84886670485,714165.9623202011
2018-07-31,1234.20703125,1100.334716796875,18929.287109375,20099.021484375,174662.48680114746,128677.3013305664,6155.1171875,199066.66137695312,716844.16015625
2018-08-01,1256.31787109375,1100.334716796875,19362.609375,20651.65234375,176584.3155822754,137112.3345336914,6155.1171875,201955.99005126953,720321.6055908203
2018-08-02,1258.3280029296875,1100.334716796875,18895.080078125,20014.921875,178180.90879440308,141462.25828170776,6124.240234375,205343.56567382812,725513.478012085
2018-08-03,1258.3280029296875,1100.334716796875,18895.080078125,20603.603515625,178184.33212280273,142214.55002593994,6124.240234375,206075.65356445312,730645.1871948242
2018-08-06,1262.3482666015625,1100.334716796875,19237.177734375,20171.09765625,177377.27783203125,142361.91329956055,6124.240234375,207230.38780212402,730426.8180847168
2018-08-08,1276.4190673828125,1100.334716796875,19271.3828125,20423.388671875,180768.14178466797,141122.60795593262,6093.3623046875,209810.68824768066,732261.202545166
2018-08-09,1218.1258544921875,1103.0718994140625,19145.94921875,20423.388671875,182357.92887794226,143128.2480882369,6093.3623046875,213125.22529129684,736205.9629474692
2018-08-10,1218.1258544921875,1103.0718994140625,19145.94921875,19882.775390625,180808.44144821167,142839.30448150635,6093.3623046875,211939.04261016846,731679.0238189697
2018-08-13,1230.1864013671875,1103.0718994140625,18917.884765625,19930.828125,182169.3192062378,145292.56172180176,6031.60498046875,212657.13870239258,736980.8312072754
2018-08-14,1246.267333984375,1103.0718994140625,18883.673828125,19834.71875,187236.4178314209,148830.70637512207,6031.60498046875,216894.80683135986,756576.0673370361
2018-08-15,1206.0650634765625,1105.8089599609375,18952.091796875,19978.87890625,183990.03662109375,149675.5208053589,6000.72607421875,216069.71101379395,753044.04296875
2018-08-16,1232.1966552734375,1105.8089599609375,19191.560546875,20135.0625,184956.8775215149,153684.0156173706,6052.1904296875,219972.11991119385,768629.9731292725
2018-08-17,1232.1966552734375,1105.8089599609375,19191.560546875,20159.08984375,182028.0888595581,155312.61531066895,6183.6455078125,217133.937210083,764068.7946929932
2018-08-21,1262.3482666015625,1108.5462646484375,19066.125,20074.9921875,182865.360206604,154007.9488105774,6204.677734375,226594.53718566895,769778.179901123
2018-08-22,1294.5101318359375,1108.5462646484375,18872.2734375,19990.89453125,180366.77755355835,151371.08782196045,6204.677734375,221872.26318359375,756536.6662597656
2018-08-23,1302.55029296875,1111.2833251953125,18815.25390625,19870.7578125,179274.402631104,150835.0085588731,6204.677734375,221355.93433620036,751038.94594042
2018-08-24,1302.55029296875,1111.2833251953125,18815.25390625,19822.701171875,183194.5271949768,152663.49802398682,6204.677734375,222105.64192962646,762501.3476104736
2018-08-27,1328.6817626953125,1116.757568359375,19180.16015625,20399.361328125,182715.5556364283,151132.8430413343,6131.06298828125,218611.93942196667,754613.2698505819
2018-08-28,1338.732421875,1122.2318115234375,19225.771484375,20351.310546875,181071.75511022285,152244.27596173435,6099.513671875,218270.47947569378,754279.243963033
2018-08-29,1360.843505859375,1133.180419921875,18906.486328125,20062.978515625,186060.39831215423,156415.16852126922,6173.12841796875,221513.34427070618,767860.600979872
2018-08-30,1384.9649658203125,1119.49462890625,18769.646484375,19810.689453125,186586.2120021023,159587.6997845173,6173.12841796875,220187.5139003396,772992.6232089102
2018-08-31,1384.9649658203125,1119.49462890625,18769.646484375,19702.564453125,184898.58189819567,162911.654607296,6173.12841796875,224942.7573079951,780480.0616328865
2018-09-04,1388.985107421875,1130.443359375,18758.23828125,19594.44140625,182922.2095425278,164422.1993212821,6173.12841796875,219144.80627311952,783883.0523478538
2018-09-05,1378.9345703125,1130.443359375,18541.583984375,19438.263671875,183629.33741404116,165650.5996830929,6162.61279296875,223125.41011995077,792774.9875305742
2018-09-06,1362.8536376953125,1105.8089599609375,18302.11328125,19378.19140625,182248.95678710938,163736.68676757812,6152.095703125,225621.19482421875,794530.3154296875
2018-09-07,1362.8536376953125,1105.8089599609375,18302.11328125,18921.6640625,180440.42292267084,161677.8242572397,6152.095703125,224316.99210632592,788987.1468185261
2018-09-10,1370.89404296875,1111.2833251953125,17754.76171875,18453.134765625,178246.33447590843,157907.7143461872,6152.095703125,227044.29679054767,782824.5090855584
2018-09-11,1417.5343017578125,1108.5462646484375,17367.052734375,18320.986328125,182228.32885742188,163440.2547607422,6246.7431640625,230683.90966796875,792912.60546875
2018-09-12,1556.0291748046875,1105.8089599609375,17800.37109375,18717.4375,178807.96223203652,160866.89814040437,6246.7431640625,230936.44576175138,790296.5796913952
2018-09-13,1533.625732421875,1100.334716796875,17389.859375,18537.232421875,178857.20513534546,163328.6854248047,6246.7431640625,230236.790473938,787985.3677368164
2018-09-14,1533.625732421875,1100.334716796875,17389.859375,19101.873046875,176516.1787440218,159923.98631957173,6246.7431640625,228080.36615465395,780391.2672357261
2018-09-17,1576.395751953125,1103.0718994140625,17435.470703125,18513.205078125,173813.7289199829,155681.29085540771,6204.677734375,227474.73725891113,776552.0923461914
2018-09-18,1604.9097900390625,1103.0718994140625,17572.306640625,18789.51953125,174354.90736961365,155448.30503463745,6204.677734375,232206.60829544067,778440.3701782227
2018-09-19,1568.2491455078125,1100.334716796875,18017.033203125,19005.765625,175395.43423461914,155515.11282348633,6215.1943359375,229907.9187927246,778869.0245361328
2018-09-20,1513.258544921875,1097.597412109375,18256.5,19222.01171875,178865.78842163086,157477.65887832642,6204.677734375,233625.29276275635,789366.5531616211
2018-09-21,1513.258544921875,1097.597412109375,18256.5,19330.138671875,175556.73769686744,155436.66622520052,6204.677734375,233599.7419303637,786554.2295677513
2018-09-24,1588.6160888671875,1103.0718994140625,17960.01953125,19041.8046875,173173.11171531677,154550.0281009674,6257.26025390625,225548.62155914307,768657.6680145264
2018-09-25,1600.8358154296875,1094.8604736328125,18095.09765625,19075.115234375,175247.30224609375,155503.76892089844,6257.26025390625,226902.1160888672,767718.92578125
2018-09-26,1598.7991943359375,1097.597412109375,17704.224609375,19063.0078125,177700.0140762329,156401.75643920898,6257.26025390625,227087.70223236084,776059.350982666
2018-09-27,1621.2030029296875,1097.597412109375,17888.166015625,19208.3359375,179463.77357882448,159424.6075019706,6257.26025390625,229091.64134440944,777252.1024234593
2018-09-28,1621.2030029296875,1097.597412109375,17888.166015625,19317.3359375,178560.18562698364,159215.90673446655,6257.26025390625,228476.44799041748,773280.3917541504
2018-10-01,1690.450439453125,1097.597412109375,18302.03125,19402.119140625,177336.30236053467,158998.33375930786,6257.26025390625,225942.6272201538,770045.616027832
2018-10-02,1690.450439453125,1097.597412109375,18302.03125,19402.119140625,179601.24195480347,162580.10023880005,6257.26025390625,224414.83228302002,780136.6572875977
2018-10-03,1672.1201171875,1097.597412109375,18451.482421875,19620.119140625,181080.93006134033,165381.51105499268,6236.2265625,224801.57872009277,784572.5850219727
2018-10-04,1694.5234375,1103.0718994140625,18566.443359375,19474.783203125,175866.18220596574,162414.65255926363,6236.2265625,218400.1883518137,778389.696086809
2018-10-05,1661.9366455078125,1103.0718994140625,18485.970703125,19111.447265625,175649.6723098755,160844.8109779358,6236.2265625,219692.6633605957,778721.0839233398
2018-10-10,1635.4595947265625,1122.2318115234375,17980.138671875,18820.779296875,165676.55977249146,156487.99563598633,6309.841796875,207250.42401123047,759174.3358306885
2018-10-11,1635.4595947265625,1122.2318115234375,17980.138671875,18324.22265625,167321.82418402657,156850.77691021934,6309.841796875,208378.52314119413,751494.5313051939
2018-10-12,1588.6160888671875,1119.49462890625,17727.220703125,18190.99609375,171748.75423304364,162316.86444628332,6309.841796875,212115.37349562906,760990.1453411318
2018-10-16,1617.1297607421875,1119.49462890625,18382.5078125,19063.0078125,173766.2966823578,162435.39574623108,6372.93994140625,216621.4945411682,773978.7217712402
2018-10-17,1617.1297607421875,1119.49462890625,18382.5078125,18699.671875,170821.87444311567,159766.9740671385,6372.93994140625,211225.91594440863,764406.0071956366
2018-10-18,1615.0928955078125,1122.2318115234375,17980.138671875,18227.328125,166445.37658006698,156145.07498417236,6604.30078125,208945.78986321017,753992.1573756859
2018-10-19,1598.7991943359375,1146.1690673828125,17612.259765625,18287.88671875,169427.34484239854,160301.7928090468,6604.30078125,207405.28651301935,761794.9283979312
2018-10-22,1613.0562744140625,1115.1917724609375,17370.833984375,18312.107421875,169544.09792879596,160493.4195567621,6604.30078125,208311.24754543416,755213.1673855707
2018-10-23,1613.0562744140625,1115.1917724609375,17370.833984375,18469.55859375,170454.5802307129,162359.1649169922,6604.30078125,204444.61289215088,752353.189163208
2018-10-24,1566.2125244140625,1103.927001953125,17382.33203125,18239.4453125,163454.05866241455,158569.9801864624,6656.88330078125,203298.39575195312,737617.7656860352
2018-10-25,1501.0384521484375,1098.2945556640625,17255.873046875,17803.44140625,173211.526222229,164484.8727607727,6656.88330078125,209167.0389175415,762413.9987182617
